movieCd,title,budget,ons,year,platform,platform_mau,platform_beta,holdback_days,digital_fee,digital_fee_billion,fee_ratio
20223896,거미집,9600000000,5.8,2023,Wavve,2930000,0.13,90,25000045.89290776,0.25000045892907763,0.26041714471778915
20197122,1947 보스톤,21000000000,9.4,2023,Netflix,11560000,0.02,0,2180440106.2388334,21.804401062388333,10.383048124946825
20197122,1947 보스톤,21000000000,9.4,2023,Netflix,11560000,0.02,30,660688199.9817957,6.606881999817957,3.1461342856275984
20197122,1947 보스톤,21000000000,9.4,2023,Netflix,11560000,0.02,60,200193023.5763937,2.001930235763937,0.9533001122685413
20197122,1947 보스톤,21000000000,9.4,2023,Netflix,11560000,0.02,90,60659849.36580186,0.6065984936580187,0.2888564255514375
20197122,1947 보스톤,21000000000,9.4,2023,Tving,4110000,0.15,0,1839685068.197718,18.396850681977178,8.7604050866558
20197122,1947 보스톤,21000000000,9.4,2023,Tving,4110000,0.15,30,651547092.6435381,6.515470926435381,3.102605203064467
20197122,1947 보스톤,21000000000,9.4,2023,Tving,4110000,0.15,60,230753416.04426342,2.3075341604426343,1.0988257906869687
20197122,1947 보스톤,21000000000,9.4,2023,Tving,4110000,0.15,90,81724160.25993767,0.8172416025993767,0.38916266790446513
20197122,1947 보스톤,21000000000,9.4,2023,Wavve,2930000,0.13,0,1829205502.3306985,18.292055023306986,8.710502392050945
20197122,1947 보스톤,21000000000,9.4,2023,Wavve,2930000,0.13,30,632472663.4542278,6.324726634542278,3.0117745878772753
20197122,1947 보스톤,21000000000,9.4,2023,Wavve,2930000,0.13,60,218686019.42602608,2.1868601942602606,1.041361997266791
20197122,1947 보스톤,21000000000,9.4,2023,Wavve,2930000,0.13,90,75613663.41307694,0.7561366341307694,0.36006506387179493
20228819,30일,6000000000,5.8,2023,Netflix,11560000,0.02,0,622982887.4968096,6.229828874968096,10.383048124946827
20228819,30일,6000000000,5.8,2023,Netflix,11560000,0.02,30,169443417.41131702,1.69443417411317,2.8240569568552836
20228819,30일,6000000000,5.8,2023,Netflix,11560000,0.02,60,46086453.2240829,0.460864532240829,0.7681075537347151
20228819,30일,6000000000,5.8,2023,Netflix,11560000,0.02,90,12534928.787583126,0.12534928787583124,0.20891547979305208
20228819,30일,6000000000,5.8,2023,Tving,4110000,0.15,0,525624305.19934803,5.25624305199348,8.760405086655801
20228819,30일,6000000000,5.8,2023,Tving,4110000,0.15,30,167099043.0659592,1.670990430659592,2.7849840510993196
20228819,30일,6000000000,5.8,2023,Tving,4110000,0.15,60,53121763.80993181,0.5312176380993181,0.88536273016553
20228819,30일,6000000000,5.8,2023,Tving,4110000,0.15,90,16887719.633225426,0.16887719633225426,0.2814619938870904
20228819,30일,6000000000,5.8,2023,Wavve,2930000,0.13,0,522630143.5230567,5.226301435230567,8.710502392050945
20228819,30일,6000000000,5.8,2023,Wavve,2930000,0.13,30,162207119.05839255,1.6220711905839256,2.7034519843065428
20228819,30일,6000000000,5.8,2023,Wavve,2930000,0.13,60,50343727.393639654,0.5034372739363966,0.8390621232273276
20228819,30일,6000000000,5.8,2023,Wavve,2930000,0.13,90,15625028.68306735,0.1562502868306735,0.26041714471778915
20204264,콘크리트 유토피아,18900000000,9.4,2023,Netflix,11560000,0.02,0,1962396095.6149502,19.623960956149503,10.383048124946827
20204264,콘크리트 유토피아,18900000000,9.4,2023,Netflix,11560000,0.02,30,594619379.9836161,5.946193799836161,3.1461342856275984
20204264,콘크리트 유토피아,18900000000,9.4,2023,Netflix,11560000,0.02,60,180173721.21875432,1.8017372121875432,0.9533001122685413
20204264,콘크리트 유토피아,18900000000,9.4,2023,Netflix,11560000,0.02,90,54593864.429221675,0.5459386442922167,0.2888564255514374
20204264,콘크리트 유토피아,18900000000,9.4,2023,Tving,4110000,0.15,0,1655716561.3779464,16.557165613779464,8.760405086655801
20204264,콘크리트 유토피아,18900000000,9.4,2023,Tving,4110000,0.15,30,586392383.3791844,5.863923833791843,3.1026052030644675
20204264,콘크리트 유토피아,18900000000,9.4,2023,Tving,4110000,0.15,60,207678074.4398371,2.076780744398371,1.0988257906869687
20204264,콘크리트 유토피아,18900000000,9.4,2023,Tving,4110000,0.15,90,73551744.23394391,0.735517442339439,0.38916266790446513
20204264,콘크리트 유토피아,18900000000,9.4,2023,Wavve,2930000,0.13,0,1646284952.0976286,16.462849520976285,8.710502392050945
20204264,콘크리트 유토피아,18900000000,9.4,2023,Wavve,2930000,0.13,30,569225397.1088051,5.692253971088051,3.0117745878772753
20204264,콘크리트 유토피아,18900000000,9.4,2023,Wavve,2930000,0.13,60,196817417.48342347,1.9681741748342347,1.041361997266791
20204264,콘크리트 유토피아,18900000000,9.4,2023,Wavve,2930000,0.13,90,68052297.07176924,0.6805229707176924,0.36006506387179493
20198482,드림,13900000000,5.8,2023,Netflix,11560000,0.02,0,1443243689.3676085,14.432436893676085,10.383048124946823
20198482,드림,13900000000,5.8,2023,Netflix,11560000,0.02,30,392543917.0028844,3.925439170028844,2.824056956855283
20198482,드림,13900000000,5.8,2023,Netflix,11560000,0.02,60,106766949.96912536,1.0676694996912537,0.7681075537347148
20198482,드림,13900000000,5.8,2023,Netflix,11560000,0.02,90,29039251.691234235,0.29039251691234236,0.20891547979305206
20198482,드림,13900000000,5.8,2023,Tving,4110000,0.15,0,1217696307.045156,12.17696307045156,8.760405086655798
20198482,드림,13900000000,5.8,2023,Tving,4110000,0.15,30,387112783.1028053,3.871127831028053,2.784984051099319
20198482,드림,13900000000,5.8,2023,Tving,4110000,0.15,60,123065419.49300866,1.2306541949300867,0.8853627301655299
20198482,드림,13900000000,5.8,2023,Tving,4110000,0.15,90,39123217.15030556,0.3912321715030556,0.28146199388709037
20198482,드림,13900000000,5.8,2023,Wavve,2930000,0.13,0,1210759832.4950814,12.107598324950814,8.710502392050945
20198482,드림,13900000000,5.8,2023,Wavve,2930000,0.13,30,375779825.8186094,3.757798258186094,2.7034519843065428
20198482,드림,13900000000,5.8,2023,Wavve,2930000,0.13,60,116629635.12859854,1.1662963512859854,0.8390621232273276
20198482,드림,13900000000,5.8,2023,Wavve,2930000,0.13,90,36197983.115772694,0.3619798311577269,0.26041714471778915
20223565,다음 소희,1500000000,9.4,2023,Netflix,11560000,0.02,0,155745721.8742024,1.557457218742024,10.383048124946827
20223565,다음 소희,1500000000,9.4,2023,Netflix,11560000,0.02,30,47192014.28441398,0.4719201428441398,3.1461342856275984
20223565,다음 소희,1500000000,9.4,2023,Netflix,11560000,0.02,60,14299501.684028123,0.14299501684028124,0.9533001122685415
20223565,다음 소희,1500000000,9.4,2023,Netflix,11560000,0.02,90,4332846.383271562,0.043328463832715616,0.2888564255514375
20223565,다음 소희,1500000000,9.4,2023,Tving,4110000,0.15,0,131406076.29983701,1.31406076299837,8.760405086655801
20223565,다음 소희,1500000000,9.4,2023,Tving,4110000,0.15,30,46539078.04596701,0.46539078045967014,3.1026052030644675
20223565,다음 소희,1500000000,9.4,2023,Tving,4110000,0.15,60,16482386.860304533,0.16482386860304532,1.0988257906869687
20223565,다음 소희,1500000000,9.4,2023,Tving,4110000,0.15,90,5837440.018566977,0.05837440018566977,0.3891626679044652
20223565,다음 소희,1500000000,9.4,2023,Wavve,2930000,0.13,0,130657535.88076417,1.3065753588076416,8.710502392050945
20223565,다음 소희,1500000000,9.4,2023,Wavve,2930000,0.13,30,45176618.818159126,0.45176618818159126,3.011774587877275
20223565,다음 소희,1500000000,9.4,2023,Wavve,2930000,0.13,60,15620429.959001863,0.15620429959001864,1.041361997266791
20223565,다음 소희,1500000000,9.4,2023,Wavve,2930000,0.13,90,5400975.958076924,0.05400975958076924,0.36006506387179493
20231577,라방,800000000,9.6,2023,Netflix,11560000,0.02,0,83064384.9995746,0.830643849995746,10.383048124946825
20231577,라방,800000000,9.6,2023,Netflix,11560000,0.02,30,25320542.681515466,0.2532054268151547,3.1650678351894337
20231577,라방,800000000,9.6,2023,Netflix,11560000,0.02,60,7718469.012799288,0.07718469012799288,0.964808626599911
20231577,라방,800000000,9.6,2023,Netflix,11560000,0.02,90,2352823.343910147,0.02352823343910147,0.29410291798876836
20231577,라방,800000000,9.6,2023,Tving,4110000,0.15,0,70083240.6932464,0.700832406932464,8.7604050866558
20231577,라방,800000000,9.6,2023,Tving,4110000,0.15,30,24970214.344304305,0.24970214344304303,3.121276793038038
20231577,라방,800000000,9.6,2023,Tving,4110000,0.15,60,8896729.064365104,0.08896729064365104,1.112091133045638
20231577,라방,800000000,9.6,2023,Tving,4110000,0.15,90,3169848.1620272235,0.03169848162027224,0.39623102025340295
20231577,라방,800000000,9.6,2023,Wavve,2930000,0.13,0,69684019.13640755,0.6968401913640755,8.710502392050943
20231577,라방,800000000,9.6,2023,Wavve,2930000,0.13,30,24239196.44747069,0.2423919644747069,3.029899555933836
20231577,라방,800000000,9.6,2023,Wavve,2930000,0.13,60,8431468.96089561,0.08431468960895609,1.0539336201119511
20231577,라방,800000000,9.6,2023,Wavve,2930000,0.13,90,2932839.3370055025,0.029328393370055026,0.3666049171256878
20200622,소년들,10000000000,9.4,2023,Netflix,11560000,0.02,0,1038304812.4946826,10.383048124946825,10.383048124946825
20200622,소년들,10000000000,9.4,2023,Netflix,11560000,0.02,30,314613428.5627598,3.146134285627598,3.1461342856275984
20200622,소년들,10000000000,9.4,2023,Netflix,11560000,0.02,60,95330011.22685413,0.9533001122685413,0.9533001122685413
20200622,소년들,10000000000,9.4,2023,Netflix,11560000,0.02,90,28885642.555143744,0.2888564255514374,0.2888564255514375
20200622,소년들,10000000000,9.4,2023,Tving,4110000,0.15,0,876040508.66558,8.760405086655801,8.760405086655801
20200622,소년들,10000000000,9.4,2023,Tving,4110000,0.15,30,310260520.30644673,3.1026052030644675,3.102605203064467
20200622,소년들,10000000000,9.4,2023,Tving,4110000,0.15,60,109882579.06869687,1.0988257906869687,1.0988257906869687
20200622,소년들,10000000000,9.4,2023,Tving,4110000,0.15,90,38916266.79044651,0.38916266790446513,0.38916266790446513
20200622,소년들,10000000000,9.4,2023,Wavve,2930000,0.13,0,871050239.2050945,8.710502392050945,8.710502392050945
20200622,소년들,10000000000,9.4,2023,Wavve,2930000,0.13,30,301177458.78772753,3.0117745878772753,3.0117745878772753
20200622,소년들,10000000000,9.4,2023,Wavve,2930000,0.13,60,104136199.72667909,1.041361997266791,1.041361997266791
20200622,소년들,10000000000,9.4,2023,Wavve,2930000,0.13,90,36006506.387179494,0.36006506387179493,0.36006506387179493
20231681,오픈 더 도어,4500000000,9.4,2023,Netflix,11560000,0.02,0,467237165.6226072,4.672371656226072,10.383048124946825
20231681,오픈 더 도어,4500000000,9.4,2023,Netflix,11560000,0.02,30,141576042.85324192,1.4157604285324192,3.1461342856275984
20231681,오픈 더 도어,4500000000,9.4,2023,Netflix,11560000,0.02,60,42898505.052084364,0.4289850505208436,0.9533001122685415
20231681,오픈 더 도어,4500000000,9.4,2023,Netflix,11560000,0.02,90,12998539.149814684,0.12998539149814684,0.2888564255514374
20231681,오픈 더 도어,4500000000,9.4,2023,Tving,4110000,0.15,0,394218228.899511,3.94218228899511,8.7604050866558
20231681,오픈 더 도어,4500000000,9.4,2023,Tving,4110000,0.15,30,139617234.137901,1.3961723413790101,3.102605203064467
20231681,오픈 더 도어,4500000000,9.4,2023,Tving,4110000,0.15,60,49447160.58091359,0.4944716058091359,1.0988257906869687
20231681,오픈 더 도어,4500000000,9.4,2023,Tving,4110000,0.15,90,17512320.055700928,0.17512320055700928,0.3891626679044651
20231681,오픈 더 도어,4500000000,9.4,2023,Wavve,2930000,0.13,0,391972607.64229256,3.9197260764229256,8.710502392050946
20231681,오픈 더 도어,4500000000,9.4,2023,Wavve,2930000,0.13,30,135529856.4544774,1.355298564544774,3.0117745878772753
20231681,오픈 더 도어,4500000000,9.4,2023,Wavve,2930000,0.13,60,46861289.87700559,0.4686128987700559,1.041361997266791
20231681,오픈 더 도어,4500000000,9.4,2023,Wavve,2930000,0.13,90,16202927.874230774,0.16202927874230774,0.360065063871795
20192995,보호자,8000000000,4.2,2023,Netflix,11560000,0.02,0,830643849.995746,8.30643849995746,10.383048124946825
20192995,보호자,8000000000,4.2,2023,Netflix,11560000,0.02,30,215336328.17680404,2.15336328176804,2.6917041022100503
20192995,보호자,8000000000,4.2,2023,Netflix,11560000,0.02,60,55823845.84308392,0.5582384584308392,0.697798073038549
20192995,보호자,8000000000,4.2,2023,Netflix,11560000,0.02,90,14471788.34661714,0.1447178834661714,0.18089735433271426
20192995,보호자,8000000000,4.2,2023,Tving,4110000,0.15,0,700832406.932464,7.00832406932464,8.7604050866558
20192995,보호자,8000000000,4.2,2023,Tving,4110000,0.15,30,212356991.64597964,2.1235699164597963,2.6544623955747455
20192995,보호자,8000000000,4.2,2023,Tving,4110000,0.15,60,64345614.52189855,0.6434561452189855,0.8043201815237319
20192995,보호자,8000000000,4.2,2023,Tving,4110000,0.15,90,19497159.36409172,0.1949715936409172,0.24371449205114654
20192995,보호자,8000000000,4.2,2023,Wavve,2930000,0.13,0,696840191.3640757,6.968401913640757,8.710502392050946
20192995,보호자,8000000000,4.2,2023,Wavve,2930000,0.13,30,206140114.2387432,2.0614011423874317,2.5767514279842896
20192995,보호자,8000000000,4.2,2023,Wavve,2930000,0.13,60,60980619.69585869,0.6098061969585868,0.7622577461982336
20192995,보호자,8000000000,4.2,2023,Wavve,2930000,0.13,90,18039361.199655563,0.18039361199655563,0.22549201499569455
20202026,마루이 비디오,3000000000,9.4,2023,Netflix,11560000,0.02,0,311491443.7484048,3.114914437484048,10.383048124946827
20202026,마루이 비디오,3000000000,9.4,2023,Netflix,11560000,0.02,30,94384028.56882796,0.9438402856882796,3.1461342856275984
20202026,마루이 비디오,3000000000,9.4,2023,Netflix,11560000,0.02,60,28599003.368056245,0.28599003368056247,0.9533001122685415
20202026,마루이 비디오,3000000000,9.4,2023,Netflix,11560000,0.02,90,8665692.766543124,0.08665692766543123,0.2888564255514375
20202026,마루이 비디오,3000000000,9.4,2023,Tving,4110000,0.15,0,262812152.59967402,2.62812152599674,8.760405086655801
20202026,마루이 비디오,3000000000,9.4,2023,Tving,4110000,0.15,30,93078156.09193403,0.9307815609193403,3.1026052030644675
20202026,마루이 비디오,3000000000,9.4,2023,Tving,4110000,0.15,60,32964773.720609065,0.32964773720609064,1.0988257906869687
20202026,마루이 비디오,3000000000,9.4,2023,Tving,4110000,0.15,90,11674880.037133954,0.11674880037133954,0.3891626679044652
20202026,마루이 비디오,3000000000,9.4,2023,Wavve,2930000,0.13,0,261315071.76152834,2.6131507176152833,8.710502392050945
20202026,마루이 비디오,3000000000,9.4,2023,Wavve,2930000,0.13,30,90353237.63631825,0.9035323763631825,3.011774587877275
20202026,마루이 비디오,3000000000,9.4,2023,Wavve,2930000,0.13,60,31240859.918003727,0.31240859918003727,1.041361997266791
20202026,마루이 비디오,3000000000,9.4,2023,Wavve,2930000,0.13,90,10801951.916153848,0.10801951916153849,0.36006506387179493
20193879,비공식작전,20000000000,9.4,2023,Netflix,11560000,0.02,0,2076609624.989365,20.76609624989365,10.383048124946825
20193879,비공식작전,20000000000,9.4,2023,Netflix,11560000,0.02,30,629226857.1255196,6.292268571255196,3.1461342856275984
20193879,비공식작전,20000000000,9.4,2023,Netflix,11560000,0.02,60,190660022.45370826,1.9066002245370826,0.9533001122685413
20193879,비공식작전,20000000000,9.4,2023,Netflix,11560000,0.02,90,57771285.11028749,0.5777128511028748,0.2888564255514375
20193879,비공식작전,20000000000,9.4,2023,Tving,4110000,0.15,0,1752081017.33116,17.520810173311602,8.760405086655801
20193879,비공식작전,20000000000,9.4,2023,Tving,4110000,0.15,30,620521040.6128935,6.205210406128935,3.102605203064467
20193879,비공식작전,20000000000,9.4,2023,Tving,4110000,0.15,60,219765158.13739374,2.1976515813739375,1.0988257906869687
20193879,비공식작전,20000000000,9.4,2023,Tving,4110000,0.15,90,77832533.58089302,0.7783253358089303,0.38916266790446513
20193879,비공식작전,20000000000,9.4,2023,Wavve,2930000,0.13,0,1742100478.410189,17.42100478410189,8.710502392050945
20193879,비공식작전,20000000000,9.4,2023,Wavve,2930000,0.13,30,602354917.5754551,6.0235491757545505,3.0117745878772753
20193879,비공식작전,20000000000,9.4,2023,Wavve,2930000,0.13,60,208272399.45335817,2.082723994533582,1.041361997266791
20193879,비공식작전,20000000000,9.4,2023,Wavve,2930000,0.13,90,72013012.77435899,0.7201301277435899,0.36006506387179493
20227684,멍뭉이,3000000000,9.4,2023,Netflix,11560000,0.02,0,311491443.7484048,3.114914437484048,10.383048124946827
20227684,멍뭉이,3000000000,9.4,2023,Netflix,11560000,0.02,30,94384028.56882796,0.9438402856882796,3.1461342856275984
20227684,멍뭉이,3000000000,9.4,2023,Netflix,11560000,0.02,60,28599003.368056245,0.28599003368056247,0.9533001122685415
20227684,멍뭉이,3000000000,9.4,2023,Netflix,11560000,0.02,90,8665692.766543124,0.08665692766543123,0.2888564255514375
20227684,멍뭉이,3000000000,9.4,2023,Tving,4110000,0.15,0,262812152.59967402,2.62812152599674,8.760405086655801
20227684,멍뭉이,3000000000,9.4,2023,Tving,4110000,0.15,30,93078156.09193403,0.9307815609193403,3.1026052030644675
20227684,멍뭉이,3000000000,9.4,2023,Tving,4110000,0.15,60,32964773.720609065,0.32964773720609064,1.0988257906869687
20227684,멍뭉이,3000000000,9.4,2023,Tving,4110000,0.15,90,11674880.037133954,0.11674880037133954,0.3891626679044652
20227684,멍뭉이,3000000000,9.4,2023,Wavve,2930000,0.13,0,261315071.76152834,2.6131507176152833,8.710502392050945
20227684,멍뭉이,3000000000,9.4,2023,Wavve,2930000,0.13,30,90353237.63631825,0.9035323763631825,3.011774587877275
20227684,멍뭉이,3000000000,9.4,2023,Wavve,2930000,0.13,60,31240859.918003727,0.31240859918003727,1.041361997266791
20227684,멍뭉이,3000000000,9.4,2023,Wavve,2930000,0.13,90,10801951.916153848,0.10801951916153849,0.36006506387179493
20226411,범죄도시3,13500000000,9.6,2023,Netflix,11560000,0.02,0,1401711496.8678215,14.017114968678214,10.383048124946825
20226411,범죄도시3,13500000000,9.6,2023,Netflix,11560000,0.02,30,427284157.7505735,4.272841577505735,3.1650678351894337
20226411,범죄도시3,13500000000,9.6,2023,Netflix,11560000,0.02,60,130249164.590988,1.3024916459098799,0.964808626599911
20226411,범죄도시3,13500000000,9.6,2023,Netflix,11560000,0.02,90,39703893.92848373,0.3970389392848373,0.29410291798876836
20226411,범죄도시3,13500000000,9.6,2023,Tving,4110000,0.15,0,1182654686.698533,11.82654686698533,8.760405086655801
20226411,범죄도시3,13500000000,9.6,2023,Tving,4110000,0.15,30,421372367.0601352,4.213723670601352,3.1212767930380383
20226411,범죄도시3,13500000000,9.6,2023,Tving,4110000,0.15,60,150132302.96116117,1.5013230296116116,1.1120911330456384
20226411,범죄도시3,13500000000,9.6,2023,Tving,4110000,0.15,90,53491187.7342094,0.534911877342094,0.39623102025340295
20226411,범죄도시3,13500000000,9.6,2023,Wavve,2930000,0.13,0,1175917822.9268775,11.759178229268775,8.710502392050945
20226411,범죄도시3,13500000000,9.6,2023,Wavve,2930000,0.13,30,409036440.05106795,4.09036440051068,3.0298995559338366
20226411,범죄도시3,13500000000,9.6,2023,Wavve,2930000,0.13,60,142281038.7151134,1.422810387151134,1.0539336201119511
20226411,범죄도시3,13500000000,9.6,2023,Wavve,2930000,0.13,90,49491663.81196786,0.49491663811967856,0.3666049171256878
20231773,빈틈없는 사이,2000000000,9.4,2023,Netflix,11560000,0.02,0,207660962.4989365,2.076609624989365,10.383048124946825
20231773,빈틈없는 사이,2000000000,9.4,2023,Netflix,11560000,0.02,30,62922685.71255196,0.6292268571255196,3.1461342856275976
20231773,빈틈없는 사이,2000000000,9.4,2023,Netflix,11560000,0.02,60,19066002.245370828,0.19066002245370828,0.9533001122685413
20231773,빈틈없는 사이,2000000000,9.4,2023,Netflix,11560000,0.02,90,5777128.511028748,0.05777128511028748,0.2888564255514374
20231773,빈틈없는 사이,2000000000,9.4,2023,Tving,4110000,0.15,0,175208101.733116,1.75208101733116,8.7604050866558
20231773,빈틈없는 사이,2000000000,9.4,2023,Tving,4110000,0.15,30,62052104.06128934,0.6205210406128934,3.102605203064467
20231773,빈틈없는 사이,2000000000,9.4,2023,Tving,4110000,0.15,60,21976515.813739374,0.21976515813739375,1.0988257906869687
20231773,빈틈없는 사이,2000000000,9.4,2023,Tving,4110000,0.15,90,7783253.358089303,0.07783253358089302,0.38916266790446513
20231773,빈틈없는 사이,2000000000,9.4,2023,Wavve,2930000,0.13,0,174210047.84101892,1.7421004784101892,8.710502392050946
20231773,빈틈없는 사이,2000000000,9.4,2023,Wavve,2930000,0.13,30,60235491.75754551,0.6023549175754551,3.0117745878772753
20231773,빈틈없는 사이,2000000000,9.4,2023,Wavve,2930000,0.13,60,20827239.94533582,0.2082723994533582,1.0413619972667911
20231773,빈틈없는 사이,2000000000,9.4,2023,Wavve,2930000,0.13,90,7201301.2774359,0.072013012774359,0.360065063871795
20233014,타겟,4500000000,9.6,2023,Netflix,11560000,0.02,0,467237165.6226072,4.672371656226072,10.383048124946825
20233014,타겟,4500000000,9.6,2023,Netflix,11560000,0.02,30,142428052.58352453,1.4242805258352453,3.165067835189434
20233014,타겟,4500000000,9.6,2023,Netflix,11560000,0.02,60,43416388.196995996,0.43416388196996,0.964808626599911
20233014,타겟,4500000000,9.6,2023,Netflix,11560000,0.02,90,13234631.309494577,0.13234631309494577,0.29410291798876836
20233014,타겟,4500000000,9.6,2023,Tving,4110000,0.15,0,394218228.899511,3.94218228899511,8.7604050866558
20233014,타겟,4500000000,9.6,2023,Tving,4110000,0.15,30,140457455.68671173,1.4045745568671173,3.1212767930380383
20233014,타겟,4500000000,9.6,2023,Tving,4110000,0.15,60,50044100.987053715,0.5004410098705372,1.1120911330456382
20233014,타겟,4500000000,9.6,2023,Tving,4110000,0.15,90,17830395.911403134,0.17830395911403135,0.39623102025340295
20233014,타겟,4500000000,9.6,2023,Wavve,2930000,0.13,0,391972607.64229256,3.9197260764229256,8.710502392050946
20233014,타겟,4500000000,9.6,2023,Wavve,2930000,0.13,30,136345480.01702267,1.3634548001702267,3.029899555933837
20233014,타겟,4500000000,9.6,2023,Wavve,2930000,0.13,60,47427012.905037805,0.4742701290503781,1.0539336201119511
20233014,타겟,4500000000,9.6,2023,Wavve,2930000,0.13,90,16497221.270655954,0.16497221270655954,0.3666049171256879
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Netflix,11560000,0.02,0,415321924.997873,4.15321924997873,10.383048124946825
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Netflix,11560000,0.02,30,112962278.27421135,1.1296227827421135,2.8240569568552836
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Netflix,11560000,0.02,60,30724302.149388596,0.30724302149388594,0.768107553734715
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Netflix,11560000,0.02,90,8356619.191722083,0.08356619191722083,0.20891547979305208
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Tving,4110000,0.15,0,350416203.466232,3.50416203466232,8.7604050866558
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Tving,4110000,0.15,30,111399362.04397278,1.1139936204397278,2.784984051099319
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Tving,4110000,0.15,60,35414509.2066212,0.354145092066212,0.88536273016553
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Tving,4110000,0.15,90,11258479.755483616,0.11258479755483616,0.2814619938870904
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Wavve,2930000,0.13,0,348420095.68203783,3.4842009568203784,8.710502392050946
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Wavve,2930000,0.13,30,108138079.3722617,1.081380793722617,2.7034519843065428
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Wavve,2930000,0.13,60,33562484.92909311,0.33562484929093106,0.8390621232273276
20233235,가문의 영광: 리턴즈,4000000000,5.8,2023,Wavve,2930000,0.13,90,10416685.788711566,0.10416685788711566,0.26041714471778915
20211937,귀공자,9150000000,4.2,2023,Netflix,11560000,0.02,0,950048903.4326345,9.500489034326344,10.383048124946825
20211937,귀공자,9150000000,4.2,2023,Netflix,11560000,0.02,30,246290925.3522196,2.462909253522196,2.6917041022100503
20211937,귀공자,9150000000,4.2,2023,Netflix,11560000,0.02,60,63848523.68302723,0.6384852368302723,0.697798073038549
20211937,귀공자,9150000000,4.2,2023,Netflix,11560000,0.02,90,16552107.921443354,0.16552107921443354,0.18089735433271426
20211937,귀공자,9150000000,4.2,2023,Tving,4110000,0.15,0,801577065.4290057,8.015770654290057,8.760405086655801
20211937,귀공자,9150000000,4.2,2023,Tving,4110000,0.15,30,242883309.19508925,2.4288330919508927,2.654462395574746
20211937,귀공자,9150000000,4.2,2023,Tving,4110000,0.15,60,73595296.60942148,0.7359529660942148,0.804320181523732
20211937,귀공자,9150000000,4.2,2023,Tving,4110000,0.15,90,22299876.022679906,0.22299876022679907,0.24371449205114654
20211937,귀공자,9150000000,4.2,2023,Wavve,2930000,0.13,0,797010968.8726615,7.970109688726614,8.710502392050945
20211937,귀공자,9150000000,4.2,2023,Wavve,2930000,0.13,30,235772755.66056252,2.3577275566056253,2.5767514279842896
20211937,귀공자,9150000000,4.2,2023,Wavve,2930000,0.13,60,69746583.77713837,0.6974658377713837,0.7622577461982335
20211937,귀공자,9150000000,4.2,2023,Wavve,2930000,0.13,90,20632519.37210605,0.20632519372106048,0.22549201499569455
20200154,킬링 로맨스,7500000000,5.8,2023,Netflix,11560000,0.02,0,778728609.371012,7.78728609371012,10.383048124946827
20200154,킬링 로맨스,7500000000,5.8,2023,Netflix,11560000,0.02,30,211804271.7641463,2.118042717641463,2.824056956855284
20200154,킬링 로맨스,7500000000,5.8,2023,Netflix,11560000,0.02,60,57608066.530103624,0.5760806653010362,0.7681075537347151
20200154,킬링 로맨스,7500000000,5.8,2023,Netflix,11560000,0.02,90,15668660.984478908,0.15668660984478908,0.20891547979305208
20200154,킬링 로맨스,7500000000,5.8,2023,Tving,4110000,0.15,0,657030381.4991851,6.570303814991851,8.760405086655801
20200154,킬링 로맨스,7500000000,5.8,2023,Tving,4110000,0.15,30,208873803.832449,2.08873803832449,2.78498405109932
20200154,킬링 로맨스,7500000000,5.8,2023,Tving,4110000,0.15,60,66402204.76241476,0.6640220476241476,0.88536273016553
20200154,킬링 로맨스,7500000000,5.8,2023,Tving,4110000,0.15,90,21109649.541531783,0.21109649541531783,0.2814619938870904
20200154,킬링 로맨스,7500000000,5.8,2023,Wavve,2930000,0.13,0,653287679.4038209,6.532876794038208,8.710502392050945
20200154,킬링 로맨스,7500000000,5.8,2023,Wavve,2930000,0.13,30,202758898.8229907,2.027588988229907,2.7034519843065428
20200154,킬링 로맨스,7500000000,5.8,2023,Wavve,2930000,0.13,60,62929659.242049575,0.6292965924204957,0.8390621232273276
20200154,킬링 로맨스,7500000000,5.8,2023,Wavve,2930000,0.13,90,19531285.853834186,0.19531285853834185,0.26041714471778915
20226489,리바운드,7000000000,9.4,2023,Netflix,11560000,0.02,0,726813368.7462778,7.268133687462778,10.383048124946825
20226489,리바운드,7000000000,9.4,2023,Netflix,11560000,0.02,30,220229399.99393186,2.2022939999393185,3.1461342856275976
20226489,리바운드,7000000000,9.4,2023,Netflix,11560000,0.02,60,66731007.8587979,0.667310078587979,0.9533001122685415
20226489,리바운드,7000000000,9.4,2023,Netflix,11560000,0.02,90,20219949.78860062,0.2021994978860062,0.2888564255514374
20226489,리바운드,7000000000,9.4,2023,Tving,4110000,0.15,0,613228356.0659059,6.132283560659059,8.7604050866558
20226489,리바운드,7000000000,9.4,2023,Tving,4110000,0.15,30,217182364.21451268,2.1718236421451267,3.102605203064467
